Startort,Destination,Distans_km,Kortid_min,Genererad_Text,Sitemap_Rad
Vännäs,Vilhelmina Landsbygd,182.1,129,Avståndet mellan Vännäs och Vilhelmina Landsbygd är 182.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 129 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Vännäs,Robertsfors,61.8,44,Avståndet mellan Vännäs och Robertsfors är 61.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Vännäs&amp;till=Robertsfors</loc><changefreq>monthly</changefreq></url>
Robertsfors,Umeå,49.7,35,Avståndet mellan Robertsfors och Umeå är 49.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 35 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Umeå</loc><changefreq>monthly</changefreq></url>
Robertsfors,Umeå Landsbygd,50.6,36,Avståndet mellan Robertsfors och Umeå Landsbygd är 50.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 36 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Umeå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Robertsfors,Skellefteå,62.4,44,Avståndet mellan Robertsfors och Skellefteå är 62.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Skellefteå</loc><changefreq>monthly</changefreq></url>
Robertsfors,Skellefteå Landsbygd,70,49,Avståndet mellan Robertsfors och Skellefteå Landsbygd är 70.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 49 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Skellefteå%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Robertsfors,Lycksele,113.7,80,Avståndet mellan Robertsfors och Lycksele är 113.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 80 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Lycksele</loc><changefreq>monthly</changefreq></url>
Robertsfors,Lycksele Landsbygd,118.1,83,Avståndet mellan Robertsfors och Lycksele Landsbygd är 118.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 83 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Lycksele%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Robertsfors,Vilhelmina,207,146,Avståndet mellan Robertsfors och Vilhelmina är 207.0 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 146 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Vilhelmina</loc><changefreq>monthly</changefreq></url>
Robertsfors,Vilhelmina Landsbygd,218.4,154,Avståndet mellan Robertsfors och Vilhelmina Landsbygd är 218.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 154 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Vilhelmina%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Robertsfors,Vännäs,61.8,44,Avståndet mellan Robertsfors och Vännäs är 61.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 44 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Robertsfors&amp;till=Vännäs</loc><changefreq>monthly</changefreq></url>
