Startort,Destination,Distans_km,Kortid_min,Genererad_Text,Sitemap_Rad
Olofström,Sölvesborg,25.3,20,Avståndet mellan Olofström och Sölvesborg är 25.3 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 20 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström&amp;till=Sölvesborg</loc><changefreq>monthly</changefreq></url>
Olofström,Sölvesborg Landsbygd,17.5,14,Avståndet mellan Olofström och Sölvesborg Landsbygd är 17.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 14 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström&amp;till=Sölvesborg%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Olofström,Olofström Landsbygd,6.2,10,Avståndet mellan Olofström och Olofström Landsbygd är 6.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström&amp;till=Olofström%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Karlskrona,69.7,56,Avståndet mellan Olofström Landsbygd och Karlskrona är 69.7 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 56 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Karlskrona</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Karlskrona Landsbygd,71.5,57,Avståndet mellan Olofström Landsbygd och Karlskrona Landsbygd är 71.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 57 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Karlskrona%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Ronneby,49.8,40,Avståndet mellan Olofström Landsbygd och Ronneby är 49.8 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 40 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Ronneby</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Ronneby Landsbygd,44.1,35,Avståndet mellan Olofström Landsbygd och Ronneby Landsbygd är 44.1 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 35 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Ronneby%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Karlshamn,28.5,23,Avståndet mellan Olofström Landsbygd och Karlshamn är 28.5 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 23 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Karlshamn</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Karlshamn Landsbygd,21.6,17,Avståndet mellan Olofström Landsbygd och Karlshamn Landsbygd är 21.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 17 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Karlshamn%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Sölvesborg,31.4,25,Avståndet mellan Olofström Landsbygd och Sölvesborg är 31.4 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 25 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Sölvesborg</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Sölvesborg Landsbygd,23.6,19,Avståndet mellan Olofström Landsbygd och Sölvesborg Landsbygd är 23.6 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 19 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Sölvesborg%20Landsbygd</loc><changefreq>monthly</changefreq></url>
Olofström Landsbygd,Olofström,6.2,10,Avståndet mellan Olofström Landsbygd och Olofström är 6.2 km och Karl-Johan Gyllenstorm beräknade körtiden till cirka 10 minuter.,<url><loc>https://pendlings-app1.t-767929534-cloudflare.workers.dev/?fran=Olofström%20Landsbygd&amp;till=Olofström</loc><changefreq>monthly</changefreq></url>
